kegg	gene
dre04068	103909873
dre04068	114433
dre04068	117508
dre04068	117509
dre04068	245699
dre04068	245700
dre04068	245701
dre04068	245702
dre04068	266756
dre04068	266794
dre04068	280649
dre04068	30068
dre04068	30222
dre04068	30262
dre04068	30274
dre04068	30296
dre04068	30380
dre04068	30637
dre04068	30639
dre04068	30658
dre04068	30663
dre04068	30681
dre04068	30716
dre04068	30739
dre04068	30767
dre04068	321974
dre04068	323588
dre04068	324140
dre04068	326974
dre04068	334202
dre04068	335232
dre04068	335799
dre04068	336116
dre04068	359834
dre04068	360144
dre04068	368316
dre04068	368329
dre04068	368390
dre04068	368415
dre04068	369194
dre04068	369195
dre04068	378478
dre04068	378727
dre04068	378972
dre04068	393228
dre04068	393285
dre04068	393287
dre04068	393548
dre04068	393707
dre04068	393891
dre04068	394088
dre04068	394174
dre04068	399480
dre04068	402792
dre04068	402857
dre04068	402862
dre04068	402991
dre04068	403000
dre04068	403036
dre04068	403037
dre04068	403045
dre04068	403063
dre04068	403064
dre04068	403065
dre04068	403146
dre04068	404211
dre04068	405892
dre04068	406304
dre04068	406308
dre04068	406311
dre04068	406440
dre04068	406473
dre04068	406598
dre04068	406715
dre04068	406728
dre04068	415185
dre04068	431763
dre04068	436729
dre04068	436769
dre04068	436866
dre04068	436905
dre04068	445118
dre04068	445289
dre04068	493609
dre04068	494532
dre04068	497646
dre04068	550286
dre04068	550537
dre04068	553319
dre04068	553656
dre04068	553661
dre04068	553758
dre04068	553957
dre04068	555576
dre04068	556286
dre04068	557109
dre04068	557176
dre04068	557810
dre04068	559050
dre04068	559111
dre04068	559273
dre04068	559281
dre04068	560317
dre04068	560446
dre04068	560549
dre04068	560578
dre04068	561670
dre04068	561737
dre04068	562552
dre04068	562720
dre04068	563180
dre04068	563181
dre04068	563460
dre04068	563560
dre04068	563708
dre04068	563719
dre04068	563884
dre04068	564261
dre04068	564523
dre04068	565109
dre04068	565576
dre04068	565612
dre04068	566735
dre04068	566841
dre04068	567111
dre04068	567969
dre04068	568155
dre04068	568316
dre04068	569698
dre04068	570761
dre04068	570956
dre04068	570965
dre04068	571431
dre04068	572001
dre04068	572074
dre04068	58025
dre04068	58092
dre04068	64617
dre04068	65236
dre04068	65237
dre04068	678619
dre04068	735295
dre04068	767751
dre04068	768121
dre04068	790919
dre04068	792928
dre04068	793200
dre04068	794088
dre04068	794462
dre04068	797132
dre04068	799608
dre04070	100000252
dre04070	100001532
dre04070	100002015
dre04070	100002263
dre04070	100003514
dre04070	100006675
dre04070	100037338
dre04070	100137124
dre04070	100148744
dre04070	100149388
dre04070	100150463
dre04070	100151036
dre04070	100317089
dre04070	100330514
dre04070	100331649
dre04070	100333801
dre04070	100333967
dre04070	100536469
dre04070	100537538
dre04070	192322
dre04070	30644
dre04070	321808
dre04070	322041
dre04070	322720
dre04070	323588
dre04070	323929
dre04070	325179
dre04070	327346
dre04070	327379
dre04070	336121
dre04070	337236
dre04070	337489
dre04070	337690
dre04070	368217
dre04070	368415
dre04070	368717
dre04070	373124
dre04070	373867
dre04070	393365
dre04070	393584
dre04070	393838
dre04070	393953
dre04070	394161
dre04070	394174
dre04070	404211
dre04070	404620
dre04070	406290
dre04070	406311
dre04070	406598
dre04070	406660
dre04070	406667
dre04070	407700
dre04070	436662
dre04070	437018
dre04070	447840
dre04070	449831
dre04070	449862
dre04070	492549
dre04070	497384
dre04070	541511
dre04070	541517
dre04070	548346
dre04070	553380
dre04070	553595
dre04070	553629
dre04070	553750
dre04070	555443
dre04070	555899
dre04070	556136
dre04070	556748
dre04070	556956
dre04070	557176
dre04070	557324
dre04070	559103
dre04070	559198
dre04070	560006
dre04070	560151
dre04070	560360
dre04070	560881
dre04070	561737
dre04070	561747
dre04070	562569
dre04070	562585
dre04070	562919
dre04070	563019
dre04070	563201
dre04070	563543
dre04070	564261
dre04070	564478
dre04070	564750
dre04070	565122
dre04070	565669
dre04070	566188
dre04070	566642
dre04070	567611
dre04070	567728
dre04070	567938
dre04070	568288
dre04070	569040
dre04070	569376
dre04070	569568
dre04070	571356
dre04070	606579
dre04070	641570
dre04070	641571
dre04070	678558
dre04070	724010
dre04070	777716
dre04070	790916
dre04070	792527
dre04070	794088
dre04070	794666
dre04070	798876
dre04080	100000110
dre04080	100000544
dre04080	100000959
dre04080	100000981
dre04080	100001424
dre04080	100001530
dre04080	100001562
dre04080	100001586
dre04080	100001633
dre04080	100001636
dre04080	100001828
dre04080	100001854
dre04080	100001919
dre04080	100002125
dre04080	100002285
dre04080	100002324
dre04080	100002481
dre04080	100002627
dre04080	100002715
dre04080	100002786
dre04080	100003319
dre04080	100003441
dre04080	100003503
dre04080	100003535
dre04080	100003539
dre04080	100003630
dre04080	100003852
dre04080	100003922
dre04080	100004742
dre04080	100004938
dre04080	100005344
dre04080	100005416
dre04080	100005590
dre04080	100005675
dre04080	100006941
dre04080	100007926
dre04080	100034373
dre04080	100034374
dre04080	100034376
dre04080	100034377
dre04080	100034378
dre04080	100034379
dre04080	100034380
dre04080	100034381
dre04080	100034516
dre04080	100034543
dre04080	100034599
dre04080	100034600
dre04080	100034601
dre04080	100034639
dre04080	100034645
dre04080	100034646
dre04080	100034659
dre04080	100037315
dre04080	100037375
dre04080	100038775
dre04080	100073342
dre04080	100137117
dre04080	100147984
dre04080	100149100
dre04080	100149161
dre04080	100149223
dre04080	100149482
dre04080	100149598
dre04080	100149666
dre04080	100149675
dre04080	100149732
dre04080	100150233
dre04080	100150246
dre04080	100150393
dre04080	100150578
dre04080	100150617
dre04080	100150631
dre04080	100150632
dre04080	100150701
dre04080	100150704
dre04080	100150764
dre04080	100150810
dre04080	100150997
dre04080	100151047
dre04080	100151309
dre04080	100151502
dre04080	100270671
dre04080	100270672
dre04080	100329273
dre04080	100329592
dre04080	100329657
dre04080	100329743
dre04080	100330554
dre04080	100330560
dre04080	100330650
dre04080	100330681
dre04080	100330826
dre04080	100330906
dre04080	100330960
dre04080	100331077
dre04080	100331190
dre04080	100331377
dre04080	100331465
dre04080	100331742
dre04080	100332187
dre04080	100332913
dre04080	100333101
dre04080	100333265
dre04080	100333270
dre04080	100333348
dre04080	100333455
dre04080	100333578
dre04080	100333648
dre04080	100334247
dre04080	100334518
dre04080	100334689
dre04080	100334883
dre04080	100334962
dre04080	100335005
dre04080	100498669
dre04080	100534787
dre04080	100535037
dre04080	100535160
dre04080	100536080
dre04080	100536406
dre04080	100536659
dre04080	100536970
dre04080	100537531
dre04080	101882637
dre04080	101882850
dre04080	101885196
dre04080	101885360
dre04080	101885514
dre04080	102216338
dre04080	102216340
dre04080	114550
dre04080	170450
dre04080	170451
dre04080	170452
dre04080	170457
dre04080	192124
dre04080	195820
dre04080	259258
dre04080	266750
dre04080	266751
dre04080	266752
dre04080	266754
dre04080	266755
dre04080	282554
dre04080	282557
dre04080	286833
dre04080	286834
dre04080	286835
dre04080	30442
dre04080	30509
dre04080	30607
dre04080	30629
dre04080	30650
dre04080	30651
dre04080	30667
dre04080	30668
dre04080	30670
dre04080	30676
dre04080	30713
dre04080	30714
dre04080	30717
dre04080	30725
dre04080	317643
dre04080	322691
dre04080	325881
dre04080	336069
dre04080	336153
dre04080	336252
dre04080	336529
dre04080	352938
dre04080	353151
dre04080	353152
dre04080	353153
dre04080	353180
dre04080	353181
dre04080	353223
dre04080	360139
dre04080	368199
dre04080	368416
dre04080	368435
dre04080	368461
dre04080	368475
dre04080	373873
dre04080	373879
dre04080	378718
dre04080	378719
dre04080	387296
dre04080	387297
dre04080	387298
dre04080	387299
dre04080	387300
dre04080	387301
dre04080	393608
dre04080	394199
dre04080	402851
dre04080	402857
dre04080	402917
dre04080	402920
dre04080	402987
dre04080	403044
dre04080	403050
dre04080	404209
dre04080	404273
dre04080	406588
dre04080	407639
dre04080	407651
dre04080	407735
dre04080	445193
dre04080	445315
dre04080	445508
dre04080	448841
dre04080	449010
dre04080	449864
dre04080	450011
dre04080	492350
dre04080	492486
dre04080	503564
dre04080	503565
dre04080	503566
dre04080	503772
dre04080	503868
dre04080	541315
dre04080	550520
dre04080	550584
dre04080	553402
dre04080	553675
dre04080	553740
dre04080	553978
dre04080	555473
dre04080	555482
dre04080	555516
dre04080	555576
dre04080	555747
dre04080	555939
dre04080	556013
dre04080	556202
dre04080	556429
dre04080	556431
dre04080	556507
dre04080	556582
dre04080	556619
dre04080	557194
dre04080	557259
dre04080	557276
dre04080	557511
dre04080	558248
dre04080	558427
dre04080	558477
dre04080	558520
dre04080	558708
dre04080	558878
dre04080	559133
dre04080	559201
dre04080	559315
dre04080	559693
dre04080	559806
dre04080	559976
dre04080	560057
dre04080	560100
dre04080	560267
dre04080	560609
dre04080	560808
dre04080	560955
dre04080	561195
dre04080	561260
dre04080	561324
dre04080	561406
dre04080	561491
dre04080	561540
dre04080	561647
dre04080	561701
dre04080	561773
dre04080	561834
dre04080	561898
dre04080	561906
dre04080	561935
dre04080	562111
dre04080	562469
dre04080	562831
dre04080	563111
dre04080	563297
dre04080	563567
dre04080	564017
dre04080	564348
dre04080	564461
dre04080	564832
dre04080	564876
dre04080	564945
dre04080	565237
dre04080	565256
dre04080	565304
dre04080	565450
dre04080	565492
dre04080	565718
dre04080	565838
dre04080	566099
dre04080	566118
dre04080	566141
dre04080	566411
dre04080	566497
dre04080	566514
dre04080	566633
dre04080	566888
dre04080	566922
dre04080	566989
dre04080	567057
dre04080	567181
dre04080	567241
dre04080	567289
dre04080	567820
dre04080	567940
dre04080	568126
dre04080	568254
dre04080	568269
dre04080	568406
dre04080	568467
dre04080	568484
dre04080	568566
dre04080	568614
dre04080	568807
dre04080	568849
dre04080	569032
dre04080	569038
dre04080	569344
dre04080	569382
dre04080	569768
dre04080	570189
dre04080	570410
dre04080	570493
dre04080	570876
dre04080	571079
dre04080	571123
dre04080	571422
dre04080	571591
dre04080	571679
dre04080	571773
dre04080	571808
dre04080	572143
dre04080	58147
dre04080	64617
dre04080	65088
dre04080	65223
dre04080	654782
dre04080	678575
dre04080	735302
dre04080	735303
dre04080	751748
dre04080	751784
dre04080	767745
dre04080	768183
dre04080	792119
dre04080	792371
dre04080	792519
dre04080	792590
dre04080	792634
dre04080	792708
dre04080	793315
dre04080	793334
dre04080	793646
dre04080	793668
dre04080	793750
dre04080	793756
dre04080	794215
dre04080	794255
dre04080	794278
dre04080	794359
dre04080	794365
dre04080	794401
dre04080	794440
dre04080	794512
dre04080	794519
dre04080	794575
dre04080	794579
dre04080	794647
dre04080	794649
dre04080	794658
dre04080	794698
dre04080	794715
dre04080	794923
dre04080	794924
dre04080	794997
dre04080	795068
dre04080	795139
dre04080	795246
dre04080	795311
dre04080	795317
dre04080	795424
dre04080	795486
dre04080	795656
dre04080	795753
dre04080	797212
dre04080	797538
dre04080	798001
dre04080	798498
dre04080	798522
dre04080	798689
dre04080	798737
dre04080	798791
dre04080	799082
dre04080	799124
dre04080	799156
dre04080	799227
dre04080	799612
dre04080	81886
dre04080	83412
dre04110	100000720
dre04110	100034507
dre04110	100049158
dre04110	100147915
dre04110	100151416
dre04110	100307076
dre04110	100307086
dre04110	100318335
dre04110	100331892
dre04110	100333252
dre04110	101885420
dre04110	117604
dre04110	192295
dre04110	192302
dre04110	192323
dre04110	192333
dre04110	192338
dre04110	280649
dre04110	286747
dre04110	30188
dre04110	30222
dre04110	30450
dre04110	30590
dre04110	30637
dre04110	30639
dre04110	30654
dre04110	30678
dre04110	317763
dre04110	321729
dre04110	322060
dre04110	322275
dre04110	322854
dre04110	323055
dre04110	323883
dre04110	324256
dre04110	324475
dre04110	327060
dre04110	327471
dre04110	334315
dre04110	335195
dre04110	336610
dre04110	336998
dre04110	337598
dre04110	338204
dre04110	359834
dre04110	368316
dre04110	368329
dre04110	369194
dre04110	369195
dre04110	393141
dre04110	393148
dre04110	393162
dre04110	393223
dre04110	393548
dre04110	393716
dre04110	393886
dre04110	393907
dre04110	394124
dre04110	399483
dre04110	399487
dre04110	402825
dre04110	402862
dre04110	402908
dre04110	402991
dre04110	403012
dre04110	403060
dre04110	403064
dre04110	404206
dre04110	405897
dre04110	406304
dre04110	406353
dre04110	406419
dre04110	406443
dre04110	406462
dre04110	406479
dre04110	406695
dre04110	406715
dre04110	406741
dre04110	406813
dre04110	406816
dre04110	415165
dre04110	431763
dre04110	445501
dre04110	449846
dre04110	492768
dre04110	494046
dre04110	497646
dre04110	503763
dre04110	541325
dre04110	550258
dre04110	550434
dre04110	554509
dre04110	555797
dre04110	558402
dre04110	559111
dre04110	559273
dre04110	559665
dre04110	560194
dre04110	560317
dre04110	560560
dre04110	560751
dre04110	562014
dre04110	562283
dre04110	563669
dre04110	563708
dre04110	563884
dre04110	564533
dre04110	564967
dre04110	564982
dre04110	565612
dre04110	565969
dre04110	566409
dre04110	566831
dre04110	566841
dre04110	567006
dre04110	567111
dre04110	567168
dre04110	567770
dre04110	568795
dre04110	568846
dre04110	569473
dre04110	569515
dre04110	57925
dre04110	58025
dre04110	58092
dre04110	767751
dre04110	768140
dre04110	768161
dre04110	777730
dre04110	777733
dre04110	791146
dre04110	795522
dre04110	797354
dre04110	797406
dre04110	798352
dre04110	799015
dre04110	799608
dre04110	80973
dre04114	100003223
dre04114	100005148
dre04114	100005268
dre04114	100005885
dre04114	100005981
dre04114	100009657
dre04114	100049158
dre04114	100148976
dre04114	100149388
dre04114	100307076
dre04114	100307086
dre04114	100318335
dre04114	100330483
dre04114	100333151
dre04114	100333538
dre04114	100333702
dre04114	101884360
dre04114	108179012
dre04114	108192159
dre04114	114433
dre04114	117604
dre04114	192322
dre04114	245701
dre04114	245702
dre04114	280649
dre04114	30114
dre04114	30188
dre04114	30262
dre04114	30450
dre04114	30702
dre04114	321729
dre04114	321808
dre04114	322060
dre04114	322854
dre04114	323055
dre04114	323883
dre04114	324475
dre04114	327301
dre04114	327379
dre04114	334373
dre04114	334597
dre04114	335195
dre04114	336121
dre04114	336610
dre04114	337670
dre04114	338219
dre04114	360144
dre04114	368217
dre04114	368316
dre04114	373878
dre04114	373881
dre04114	393403
dre04114	393716
dre04114	393885
dre04114	393907
dre04114	393956
dre04114	393998
dre04114	399480
dre04114	399487
dre04114	403060
dre04114	406353
dre04114	406419
dre04114	406443
dre04114	406582
dre04114	406610
dre04114	406660
dre04114	406685
dre04114	406715
dre04114	406728
dre04114	406816
dre04114	406825
dre04114	407980
dre04114	415165
dre04114	436815
dre04114	445076
dre04114	445208
dre04114	445246
dre04114	445392
dre04114	445501
dre04114	447814
dre04114	449548
dre04114	449846
dre04114	494046
dre04114	503763
dre04114	550258
dre04114	550434
dre04114	550436
dre04114	550554
dre04114	550585
dre04114	557026
dre04114	557208
dre04114	557810
dre04114	557902
dre04114	557926
dre04114	558402
dre04114	559665
dre04114	560151
dre04114	560410
dre04114	560560
dre04114	560719
dre04114	560807
dre04114	562014
dre04114	562064
dre04114	562282
dre04114	562460
dre04114	562585
dre04114	562619
dre04114	563147
dre04114	563724
dre04114	564064
dre04114	564337
dre04114	565241
dre04114	566735
dre04114	567611
dre04114	568726
dre04114	568795
dre04114	568838
dre04114	569473
dre04114	569499
dre04114	569575
dre04114	570652
dre04114	571285
dre04114	571753
dre04114	571825
dre04114	58025
dre04114	678633
dre04114	768140
dre04114	777728
dre04114	79079
dre04114	791138
dre04114	791855
dre04114	793359
dre04114	794574
dre04114	794666
dre04114	795517
dre04114	797354
dre04114	797406
dre04114	798222
dre04114	798352
dre04114	80973
dre04115	100004133
dre04115	100004321
dre04115	100034507
dre04115	100037391
dre04115	100136840
dre04115	100149048
dre04115	100149745
dre04115	100151416
dre04115	100320152
dre04115	100330864
dre04115	114433
dre04115	140621
dre04115	171473
dre04115	266794
dre04115	30188
dre04115	30222
dre04115	30590
dre04115	30637
dre04115	30733
dre04115	321875
dre04115	324098
dre04115	324137
dre04115	334932
dre04115	336998
dre04115	368221
dre04115	368316
dre04115	368415
dre04115	378728
dre04115	393162
dre04115	393356
dre04115	393548
dre04115	394065
dre04115	402991
dre04115	403064
dre04115	403079
dre04115	406304
dre04115	406715
dre04115	406840
dre04115	415158
dre04115	415165
dre04115	431763
dre04115	436933
dre04115	492468
dre04115	492763
dre04115	494479
dre04115	497646
dre04115	550597
dre04115	553652
dre04115	553689
dre04115	557302
dre04115	558619
dre04115	559425
dre04115	561535
dre04115	561901
dre04115	563527
dre04115	566604
dre04115	567524
dre04115	567770
dre04115	569515
dre04115	571033
dre04115	58022
dre04115	58025
dre04115	58081
dre04115	58131
dre04115	751765
dre04115	767645
dre04115	767751
dre04115	768248
dre04115	777730
dre04115	794088
dre04115	796473
dre04115	799608
dre04115	80955
dre04115	80973
dre04120	100000479
dre04120	100001302
dre04120	100001914
dre04120	100003587
dre04120	100003679
dre04120	100004133
dre04120	100006147
dre04120	100007662
dre04120	100037384
dre04120	100037391
dre04120	100073331
dre04120	100136859
dre04120	100318335
dre04120	100319387
dre04120	100330031
dre04120	100330952
dre04120	100331274
dre04120	100331775
dre04120	100334486
dre04120	100537290
dre04120	103909792
dre04120	114445
dre04120	170784
dre04120	192341
dre04120	30100
dre04120	30450
dre04120	30622
dre04120	30637
dre04120	321544
dre04120	321689
dre04120	321695
dre04120	321832
dre04120	321875
dre04120	321943
dre04120	322854
dre04120	323883
dre04120	323951
dre04120	324015
dre04120	324089
dre04120	324237
dre04120	324243
dre04120	324655
dre04120	325470
dre04120	327215
dre04120	334133
dre04120	334373
dre04120	334627
dre04120	335226
dre04120	335444
dre04120	336088
dre04120	336598
dre04120	368425
dre04120	373107
dre04120	373108
dre04120	378728
dre04120	393223
dre04120	393313
dre04120	393314
dre04120	393445
dre04120	393599
dre04120	393716
dre04120	393907
dre04120	393933
dre04120	393934
dre04120	393966
dre04120	394002
dre04120	394085
dre04120	402829
dre04120	406255
dre04120	406260
dre04120	406335
dre04120	406353
dre04120	406596
dre04120	406606
dre04120	406672
dre04120	406712
dre04120	406776
dre04120	406794
dre04120	406807
dre04120	406816
dre04120	406825
dre04120	415148
dre04120	415162
dre04120	436602
dre04120	436713
dre04120	436873
dre04120	445073
dre04120	445100
dre04120	445501
dre04120	449811
dre04120	449846
dre04120	492364
dre04120	494046
dre04120	503534
dre04120	541355
dre04120	550328
dre04120	550464
dre04120	553327
dre04120	553415
dre04120	553603
dre04120	554561
dre04120	556277
dre04120	556864
dre04120	557121
dre04120	557472
dre04120	557513
dre04120	558402
dre04120	558479
dre04120	559439
dre04120	559634
dre04120	559776
dre04120	560313
dre04120	562014
dre04120	562764
dre04120	562982
dre04120	563542
dre04120	563633
dre04120	563708
dre04120	564149
dre04120	564377
dre04120	564496
dre04120	564527
dre04120	564866
dre04120	564991
dre04120	565383
dre04120	565498
dre04120	565844
dre04120	566441
dre04120	567370
dre04120	568795
dre04120	569473
dre04120	572370
dre04120	692325
dre04120	768140
dre04120	791202
dre04120	792398
dre04120	792631
dre04120	793939
dre04120	795635
dre04120	796547
dre04120	797853
dre04120	798352
dre04120	80955
dre04122	100003554
dre04122	393095
dre04122	393098
dre04122	445166
dre04122	553625
dre04122	558120
dre04122	562714
dre04122	793471
dre04122	796025
dre04130	100001316
dre04130	100006625
dre04130	100151249
dre04130	100536636
dre04130	103908618
dre04130	114464
dre04130	323105
dre04130	323735
dre04130	324569
dre04130	325484
dre04130	327007
dre04130	327277
dre04130	336281
dre04130	393159
dre04130	393236
dre04130	393294
dre04130	393346
dre04130	393515
dre04130	393708
dre04130	393836
dre04130	394011
dre04130	394067
dre04130	405846
dre04130	406707
dre04130	415135
dre04130	415163
dre04130	436605
dre04130	436805
dre04130	445167
dre04130	445493
dre04130	492808
dre04130	550577
dre04130	553460
dre04130	554130
dre04130	562669
dre04130	562857
dre04130	565822
dre04130	567385
dre04130	570366
dre04130	571872
dre04130	58038
dre04130	641321
dre04130	795732
dre04140	100001198
dre04140	100034627
dre04140	100037316
dre04140	100126803
dre04140	100329702
dre04140	100333016
dre04140	30262
dre04140	326974
dre04140	336632
dre04140	360134
dre04140	393405
dre04140	393846
dre04140	403036
dre04140	405790
dre04140	407686
dre04140	415193
dre04140	448859
dre04140	494180
dre04140	548346
dre04140	550552
dre04140	554140
dre04140	558848
dre04140	564088
dre04140	566735
dre04140	570965
dre04140	572074
dre04140	641330
dre04140	793200
dre04140	795933
dre04141	100000479
dre04141	100000526
dre04141	100000769
dre04141	100001092
dre04141	100001914
dre04141	100002072
dre04141	100004321
dre04141	100005446
dre04141	100005496
dre04141	100006207
dre04141	100007048
dre04141	100037384
dre04141	100126123
dre04141	100148383
dre04141	100149273
dre04141	100149925
dre04141	100334730
dre04141	100537822
dre04141	101882461
dre04141	140614
dre04141	170784
dre04141	192298
dre04141	266638
dre04141	266757
dre04141	266796
dre04141	266797
dre04141	30248
dre04141	30393
dre04141	30573
dre04141	30591
dre04141	30671
dre04141	321315
dre04141	321564
dre04141	321832
dre04141	322160
dre04141	322544
dre04141	322863
dre04141	323883
dre04141	323918
dre04141	323922
dre04141	324005
dre04141	324015
dre04141	324243
dre04141	324855
dre04141	325317
dre04141	325561
dre04141	326701
dre04141	326710
dre04141	327133
dre04141	327197
dre04141	327244
dre04141	327268
dre04141	327447
dre04141	334133
dre04141	334337
dre04141	334633
dre04141	334658
dre04141	335226
dre04141	335444
dre04141	335538
dre04141	335985
dre04141	337190
dre04141	338155
dre04141	360149
dre04141	368331
dre04141	368488
dre04141	373100
dre04141	378848
dre04141	378851
dre04141	386590
dre04141	386709
dre04141	386768
dre04141	393321
dre04141	393371
dre04141	393417
dre04141	393536
dre04141	393586
dre04141	393716
dre04141	393877
dre04141	393934
dre04141	393975
dre04141	394028
dre04141	394079
dre04141	394085
dre04141	394164
dre04141	402801
dre04141	405841
dre04141	406289
dre04141	406310
dre04141	406408
dre04141	406442
dre04141	406514
dre04141	406549
dre04141	406673
dre04141	406753
dre04141	406757
dre04141	406768
dre04141	406774
dre04141	406794
dre04141	406814
dre04141	406816
dre04141	436724
dre04141	436772
dre04141	436861
dre04141	436911
dre04141	445091
dre04141	445123
dre04141	445177
dre04141	445284
dre04141	449846
dre04141	492805
dre04141	497542
dre04141	503703
dre04141	541374
dre04141	550328
dre04141	550411
dre04141	550464
dre04141	550505
dre04141	550581
dre04141	553288
dre04141	553324
dre04141	553353
dre04141	553407
dre04141	553448
dre04141	553455
dre04141	553582
dre04141	553627
dre04141	554093
dre04141	554177
dre04141	554960
dre04141	554998
dre04141	555703
dre04141	556237
dre04141	556410
dre04141	556580
dre04141	557526
dre04141	557858
dre04141	557960
dre04141	558071
dre04141	558108
dre04141	559564
dre04141	559775
dre04141	559776
dre04141	559811
dre04141	560210
dre04141	560913
dre04141	561686
dre04141	562019
dre04141	562592
dre04141	562720
dre04141	562839
dre04141	563053
dre04141	563660
dre04141	564295
dre04141	565106
dre04141	565155
dre04141	565338
dre04141	565499
dre04141	565825
dre04141	566078
dre04141	566527
dre04141	567021
dre04141	567029
dre04141	567913
dre04141	568308
dre04141	568615
dre04141	569698
dre04141	570772
dre04141	571681
dre04141	571870
dre04141	573376
dre04141	58081
dre04141	65236
dre04141	735249
dre04141	767645
dre04141	767700
dre04141	777612
dre04141	791986
dre04141	798071
dre04141	798846
dre04141	83414
dre04142	100000085
dre04142	100000165
dre04142	100000399
dre04142	100002366
dre04142	100003139
dre04142	100003844
dre04142	100004566
dre04142	100005129
dre04142	100005175
dre04142	100005220
dre04142	100005266
dre04142	100005356
dre04142	100006090
dre04142	100126133
dre04142	100329505
dre04142	100329879
dre04142	100330411
dre04142	100331588
dre04142	100332784
dre04142	100334661
dre04142	100538007
dre04142	103911283
dre04142	140811
dre04142	192336
dre04142	192340
dre04142	195824
dre04142	266798
dre04142	282673
dre04142	286779
dre04142	30443
dre04142	321453
dre04142	321461
dre04142	321724
dre04142	321818
dre04142	322811
dre04142	323579
dre04142	323613
dre04142	324307
dre04142	324466
dre04142	324818
dre04142	324985
dre04142	325402
dre04142	327237
dre04142	327635
dre04142	335008
dre04142	336746
dre04142	337532
dre04142	337572
dre04142	368704
dre04142	368852
dre04142	368911
dre04142	393128
dre04142	393135
dre04142	393279
dre04142	393309
dre04142	393398
dre04142	393549
dre04142	393657
dre04142	403021
dre04142	405845
dre04142	406318
dre04142	406342
dre04142	406385
dre04142	406486
dre04142	406511
dre04142	406625
dre04142	406645
dre04142	406648
dre04142	406689
dre04142	406713
dre04142	406801
dre04142	415147
dre04142	415244
dre04142	431731
dre04142	436641
dre04142	436692
dre04142	436725
dre04142	436812
dre04142	436945
dre04142	445244
dre04142	447897
dre04142	449649
dre04142	449791
dre04142	450022
dre04142	450068
dre04142	450083
dre04142	492340
dre04142	492643
dre04142	503600
dre04142	503759
dre04142	541416
dre04142	541519
dre04142	548343
dre04142	550460
dre04142	550475
dre04142	550529
dre04142	553330
dre04142	553365
dre04142	553423
dre04142	553594
dre04142	553691
dre04142	554157
dre04142	555639
dre04142	556700
dre04142	557061
dre04142	559072
dre04142	559850
dre04142	559959
dre04142	560126
dre04142	560593
dre04142	560778
dre04142	561117
dre04142	561469
dre04142	562166
dre04142	562996
dre04142	563328
dre04142	563359
dre04142	563849
dre04142	564342
dre04142	564731
dre04142	564790
dre04142	565246
dre04142	565588
dre04142	565645
dre04142	566506
dre04142	566517
dre04142	567333
dre04142	567720
dre04142	569153
dre04142	569298
dre04142	569407
dre04142	569719
dre04142	570148
dre04142	570467
dre04142	571441
dre04142	619258
dre04142	65225
dre04142	678623
dre04142	767760
dre04142	767799
dre04142	791159
dre04142	792966
dre04142	795916
dre04142	798347
dre04142	798361
dre04142	799153
dre04144	100000160
dre04144	100001531
dre04144	100002190
dre04144	100003206
dre04144	100004330
dre04144	100004931
dre04144	100004988
dre04144	100005008
dre04144	100005081
dre04144	100005341
dre04144	100005449
dre04144	100005753
dre04144	100005765
dre04144	100006041
dre04144	100007677
dre04144	100009637
dre04144	100009646
dre04144	100037315
dre04144	100073336
dre04144	100124652
dre04144	100126123
dre04144	100141338
dre04144	100144554
dre04144	100147988
dre04144	100148085
dre04144	100148154
dre04144	100148736
dre04144	100149161
dre04144	100149258
dre04144	100149572
dre04144	100149843
dre04144	100150664
dre04144	100151129
dre04144	100151196
dre04144	100151491
dre04144	100170824
dre04144	100170829
dre04144	100307098
dre04144	100329879
dre04144	100329953
dre04144	100330031
dre04144	100330077
dre04144	100331274
dre04144	100332526
dre04144	100333543
dre04144	100334572
dre04144	100334729
dre04144	100537448
dre04144	101884856
dre04144	101885162
dre04144	103909792
dre04144	114447
dre04144	114456
dre04144	117507
dre04144	140747
dre04144	245701
dre04144	245702
dre04144	30256
dre04144	30512
dre04144	30546
dre04144	30637
dre04144	30639
dre04144	30671
dre04144	30739
dre04144	321051
dre04144	321378
dre04144	321460
dre04144	321695
dre04144	321938
dre04144	322991
dre04144	323203
dre04144	323579
dre04144	323695
dre04144	323870
dre04144	324332
dre04144	325084
dre04144	325586
dre04144	327026
dre04144	327029
dre04144	327068
dre04144	334108
dre04144	334175
dre04144	334632
dre04144	334911
dre04144	335083
dre04144	335158
dre04144	335474
dre04144	335810
dre04144	336063
dre04144	336368
dre04144	336426
dre04144	336504
dre04144	336839
dre04144	337386
dre04144	337401
dre04144	337495
dre04144	337737
dre04144	352940
dre04144	359834
dre04144	368278
dre04144	368323
dre04144	368364
dre04144	368822
dre04144	369194
dre04144	369195
dre04144	373871
dre04144	378478
dre04144	378838
dre04144	386635
dre04144	386807
dre04144	386856
dre04144	386967
dre04144	386994
dre04144	387529
dre04144	393142
dre04144	393150
dre04144	393152
dre04144	393164
dre04144	393351
dre04144	393456
dre04144	393535
dre04144	393550
dre04144	393557
dre04144	393562
dre04144	393586
dre04144	393754
dre04144	393804
dre04144	393880
dre04144	393881
dre04144	393902
dre04144	393945
dre04144	394001
dre04144	394034
dre04144	394091
dre04144	394094
dre04144	394098
